Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,hospital_demand_ma,hospital_demand_ma
,,,,,,,,1189.5149280516196,
,,,,,,,,1170.2431848461274,
,,,,,,,,1144.365527366716,
,,,,,,,,1084.3926400492544,
,,,,,,,,1049.7708272958985,
,,,,,,,,1025.7073400144898,
,,,,,,,,1006.8742812053268,
,,,,,,,,976.9037002157538,
,,,,,,,,974.2134489934872,
,,,,,,,,960.3861038667676,
,,,,,,,,938.9956062327159,
,,,,,,,,934.4362946819606,
,,,,,,,,922.5118680839627,
,,,,,,,,897.4205004478039,
,,,,,,,,895.011557406303,
,,,,,,,,911.5566306174868,
,,,,,,,,886.5444496631202,
,,,,,,,,888.7096917976166,
,,,,,,,,876.526000427085,
,,,,,,,,857.2995303493171,
,,,,,,,,864.172099475032,
,,,,,,,,865.0275558417887,
,,,,,,,,849.4974407710001,
,,,,,,,,855.8039128217565,
,,,,,,,,854.2459677037073,
,,,,,,,,836.0200936277492,
,,,,,,,,841.9101985691793,
,,,,,,,,840.6446222007451,
,,,,,,,,838.9404817168526,
,,,,,,,,839.0126176645148,
,,,,,,,,833.7651053366151,
,,,,,,,,824.985949646897,
,,,,,,,,828.9012018568862,
,,,,,,,,815.0058155580693,
,,,,,,,,809.0118008616478,
,,,,,,,,816.6977690790819,
,,,,,,,,810.2174815331156,
,,,,,,,,801.8994009352177,
,,,,,,,,806.0753284954689,
,,,,,,,,801.464126502845,
,,,,,,,,798.4469830872141,
,,,,,,,,812.9641367832869,
,,,,,,,,807.2674468962431,
,,,,,,,,801.1716578633524,
,,,,,,,,807.4322097799949,
,,,,,,,,813.1837262271197,
,,,,,,,,797.5319309558091,
,,,,,,,,804.525658413668,
,,,,,,,,804.63945635712,
,,,,,,,,801.2561889808148,
,,,,,,,,811.8762635074082,
,,,,,,,,806.2941616582843,
,,,,,,,,799.2772378102752,
,,,,,,,,967.0952303846267,
,,,,,,,,1021.6826387678977,
,,,,,,,,969.4012944179646,
,,,,,,,,975.7221360618473,
,,,,,,,,957.2128220341782,
,,,,,,,,823.8619002912865,
,,,,,,,,830.9631352964786,
,,,,,,,,851.3749088016741,
,,,,,,,,879.3051618306172,
,,,,,,,,899.0282905998178,
,,,,,,,,943.6506143170166,
,,,,,,,,999.6751569834803,
,,,,,,,,1050.8240321775054,
,,,,,,,,1095.204839876474,
,,,,,,,,1146.787998143048,
,,,,,,,,1190.9707951574728,
,,,,,,,,1249.4800357556583,
,,,,,,,,1305.6016011343058,
,,,,,,,,1368.994717371959,
,,,,,,,,1411.9386065118733,
,,,,,,,,1454.632227845893,
,,,,,,,,1501.6678530511624,
,,,,,,,,1541.3066803834065,
,,,,,,,,1575.7465934649895,
,,,,,,,,1601.8528817785325,
,,,,,,,,1623.658652764489,
,,,,,,,,1635.435446497661,
,,,,,,,,1641.2616603076842,
,,,,,,,,1636.242173541421,
,,,,,,,,1616.5277514537584,
,,,,,,,,1578.1464505898184,
,,,,,,,,1566.9996774798306,
,,,,,,,,1548.4823102672253,
,,,,,,,,1533.4253646034529,
,,,,,,,,1528.9628135193232,
,,,,,,,,1513.5991701161763,
,,,,,,,,1456.9347847015292,
,,,,,,,,1411.7344105820741,
,,,,,,,,1371.883480443071,
,,,,,,,,1345.8231994211649,
,,,,,,,,1318.022518854721,
,,,,,,,,1274.37496987538,
,,,,,,,,1201.5165351797948,
,,,,,,,,1170.7531229694198,
,,,,,,,,1160.1456204090666,
,,,,,,,,1139.5221014435554,
,,,,,,,,1086.2691668657153,
,,,,,,,,1053.016618272382,
,,,,,,,,1033.0757600613517,
,,,,,,,,1011.7139816964733,
,,,,,,,,987.5471722213498,
,,,,,,,,985.6659305786346,
,,,,,,,,967.7275535461916,
,,,,,,,,942.3124581296687,
,,,,,,,,955.9402162406991,
,,,,,,,,946.3169621155115,
,,,,,,,,910.1993827870041,
,,,,,,,,918.2261857968194,
,,,,,,,,931.3794555554952,
,,,,,,,,902.1469320541104,
,,,,,,,,911.1958217493013,
,,,,,,,,911.8203682775069,
,,,,,,,,884.550705431964,
,,,,,,,,889.0769551456111,
,,,,,,,,885.4574434314732,
,,,,,,,,870.0007704191943,
,,,,,,,,880.6190177050363,
,,,,,,,,878.7312600391285,
,,,,,,,,865.5658715019404,
,,,,,,,,879.853173915036,
,,,,,,,,872.5042227770198,
,,,,,,,,865.0058131638665,
,,,,,,,,877.0805393428722,
,,,,,,,,872.0224278066637,
,,,,,,,,861.8046577795858,
,,,,,,,,874.8573520922903,
,,,,,,,,874.4182830937905,
,,,,,,,,865.0218565088818,
,,,,,,,,876.6349422042936,
,,,,,,,,883.2381154149585,
,,,,,,,,872.337583541007,
,,,,,,,,874.3997415926375,
,,,,,,,,876.1150716808654,
,,,,,,,,863.4983999983625,
,,,,,,,,870.5669505116184,
,,,,,,,,866.8850930654295,
,,,,,,,,857.3660495435497,
,,,,,,,,867.4856955666049,
,,,,,,,,875.3271753910732,
,,,,,,,,871.8818970734753,
,,,,,,,,876.6816425322987,
,,,,,,,,882.9401020511202,
,,,,,,,,874.1802288325233,
,,,,,,,,889.5323709665112,
,,,,,,,,893.3781514770299,
,,,,,,,,884.9696648154827,
,,,,,,,,1042.0304234631792,
,,,,,,,,1077.2923920025044,
,,,,,,,,1023.3453979403606,
,,,,,,,,1036.2015462417721,
,,,,,,,,1010.9579124182436,
,,,,,,,,930.1831945348214,
,,,,,,,,939.6403400286696,
,,,,,,,,948.1813302846545,
,,,,,,,,969.2808718855401,
,,,,,,,,996.5162970708279,
,,,,,,,,1036.5233897625906,
,,,,,,,,1074.4672232821974,
,,,,,,,,1115.6350163446946,
,,,,,,,,1152.1857437268404,
,,,,,,,,1206.0845806479656,
,,,,,,,,1246.4779035302288,
,,,,,,,,1304.490788427797,
,,,,,,,,1362.251954965211,
,,,,,,,,1431.5276808636168,
,,,,,,,,1476.1394484365965,
,,,,,,,,1522.1417164952866,
,,,,,,,,1573.1838483620515,
,,,,,,,,1614.2241097642652,
,,,,,,,,1654.3230954251844,
,,,,,,,,1694.1193714324256,
,,,,,,,,1726.241645602448,
,,,,,,,,1747.5736798633452,
,,,,,,,,1768.6674617937504,
,,,,,,,,1766.5006967326788,
,,,,,,,,1761.0795613312428,
,,,,,,,,1743.594603418864,
,,,,,,,,1744.3099944389808,
,,,,,,,,1729.5795438343034,
,,,,,,,,1710.1270048518302,
,,,,,,,,1708.6299524687404,
,,,,,,,,1696.3611317404439,
,,,,,,,,1639.8831266349966,
,,,,,,,,1594.940717801302,
,,,,,,,,1556.4714854752817,
,,,,,,,,1527.9924662554554,
,,,,,,,,1495.458821905594,
,,,,,,,,1446.784603175639,
,,,,,,,,1364.6969156216508,
,,,,,,,,1326.231455327928,
,,,,,,,,1296.5541062998632,
,,,,,,,,1255.4493991556465,
,,,,,,,,1186.7969376222877,
,,,,,,,,1137.893567518895,
,,,,,,,,1119.8767291256984,
,,,,,,,,1101.241802035553,
,,,,,,,,1091.8867550236112,
,,,,,,,,1081.2143541405826,
,,,,,,,,1061.7671726542776,
,,,,,,,,1056.276883494744,
,,,,,,,,1046.9327386290297,
,,,,,,,,1030.8723882489192,
,,,,,,,,1018.9934389852313,
,,,,,,,,1019.7288362648587,
,,,,,,,,1034.846761789584,
,,,,,,,,1009.0540704535675,
,,,,,,,,1013.6753103486085,
,,,,,,,,1004.7918894877423,
,,,,,,,,993.6608849928716,
,,,,,,,,996.0209370438081,
,,,,,,,,980.5823077268182,
,,,,,,,,962.7445079126741,
,,,,,,,,969.6483087553145,
,,,,,,,,955.7985925866992,
,,,,,,,,922.2987649903923,
,,,,,,,,934.9465733939819,
,,,,,,,,930.8038812111262,
,,,,,,,,908.0026689951626,
,,,,,,,,917.9660994799497,
,,,,,,,,910.7409122609602,
,,,,,,,,889.6190694916216,
,,,,,,,,900.39159729771,
,,,,,,,,894.6410934727198,
,,,,,,,,877.0825033248683,
,,,,,,,,888.9123597499278,
,,,,,,,,883.873993969511,
,,,,,,,,872.5798950881392,
,,,,,,,,880.9495483765019,
,,,,,,,,870.2735626694616,
,,,,,,,,854.6611650235683,
,,,,,,,,862.9872458948839,
,,,,,,,,858.7497673282606,
,,,,,,,,842.9202442238908,
,,,,,,,,854.2544198473407,
,,,,,,,,855.2794443056796,
,,,,,,,,841.4486336991577,
,,,,,,,,846.5256945624701,
,,,,,,,,841.7948595334261,
,,,,,,,,829.347404387029,
,,,,,,,,836.2032590117573,
,,,,,,,,833.1737051278061,
,,,,,,,,822.4009013810762,
,,,,,,,,980.8021079232758,
,,,,,,,,1025.9730646143714,
,,,,,,,,967.1261562386668,
,,,,,,,,988.6463752986493,
,,,,,,,,953.4447453236296,
,,,,,,,,826.2734320497469,
,,,,,,,,832.6112044372165,
,,,,,,,,836.5581890642098,
,,,,,,,,860.134058597873,
,,,,,,,,881.8162136557117,
,,,,,,,,919.4135597378698,
,,,,,,,,963.8705133060175,
,,,,,,,,1012.298107927738,
,,,,,,,,1055.047473853327,
,,,,,,,,1103.3126599050427,
,,,,,,,,1150.5697877740538,
,,,,,,,,1207.4234144079269,
,,,,,,,,1257.2261098079812,
,,,,,,,,1319.6260838581902,
,,,,,,,,1358.484047842225,
,,,,,,,,1396.8423842479908,
,,,,,,,,1433.3398171132235,
,,,,,,,,1465.5316963534065,
,,,,,,,,1496.969134070943,
,,,,,,,,1524.2324906965307,
,,,,,,,,1548.9941752472075,
,,,,,,,,1568.1550056998576,
,,,,,,,,1573.4147273774067,
,,,,,,,,1570.310036203551,
,,,,,,,,1562.9414390896288,
,,,,,,,,1526.2379009070662,
,,,,,,,,1521.272471395749,
,,,,,,,,1506.4523060190238,
,,,,,,,,1494.3585354184888,
,,,,,,,,1496.328382138223,
,,,,,,,,1482.1964848839762,
,,,,,,,,1427.2691767798199,
,,,,,,,,1383.4634909050985,
,,,,,,,,1344.6486884681788,
,,,,,,,,1315.4966900984411,
,,,,,,,,1288.8764194686653,
,,,,,,,,1249.3637245932616,
,,,,,,,,1175.41575493615,
,,,,,,,,1149.3204654148312,
,,,,,,,,1133.6938306245343,
,,,,,,,,1111.0311245790886,
,,,,,,,,1057.5045375965,
,,,,,,,,1025.7505477485909,
,,,,,,,,1006.1919827375974,
,,,,,,,,987.6222231505221,
,,,,,,,,958.4443459517618,
,,,,,,,,962.6857646843267,
,,,,,,,,941.1847062539013,
,,,,,,,,916.954962817405,
,,,,,,,,920.9668785673781,
,,,,,,,,899.2282570316795,
,,,,,,,,869.222303492435,
,,,,,,,,876.6634651027748,
,,,,,,,,882.3477836328192,
,,,,,,,,856.4152267405634,
,,,,,,,,861.1984190508755,
,,,,,,,,848.4867273628017,
,,,,,,,,831.3597428892524,
,,,,,,,,829.1904486566252,
,,,,,,,,818.2507642490647,
,,,,,,,,806.095566135714,
,,,,,,,,803.8680000629138,
,,,,,,,,798.42723003219,
,,,,,,,,780.8401248286899,
,,,,,,,,793.8218116153116,
,,,,,,,,774.3551998808277,
,,,,,,,,769.2354424517939,
,,,,,,,,772.1228927260476,
,,,,,,,,767.3622370460195,
,,,,,,,,764.1058566088245,
,,,,,,,,750.8758085613696,
,,,,,,,,744.1361038606084,
,,,,,,,,740.9308305974274,
,,,,,,,,746.2510231320551,
,,,,,,,,744.4707729393089,
,,,,,,,,732.5348813425061,
,,,,,,,,734.2194824491489,
,,,,,,,,725.3403052781289,
,,,,,,,,722.2658493845844,
,,,,,,,,727.3135436348122,
,,,,,,,,717.9360966383924,
,,,,,,,,710.8606962359459,
,,,,,,,,714.5665130627718,
,,,,,,,,712.1069586543056,
,,,,,,,,709.5073501080736,
,,,,,,,,714.1841425842679,
,,,,,,,,705.0762194678655,
,,,,,,,,704.0609168004452,
,,,,,,,,706.0752708153874,
,,,,,,,,694.7613304276581,
,,,,,,,,687.4915134275116,
,,,,,,,,802.3944823024991,
,,,,,,,,852.9157007960185,
,,,,,,,,816.0207434350283,
,,,,,,,,820.8696974782177,
,,,,,,,,799.4783982157761,
,,,,,,,,701.7679917691545,
,,,,,,,,716.8061137313321,
,,,,,,,,731.6639100814962,
,,,,,,,,769.1273740599003,
,,,,,,,,813.0827004319689,
,,,,,,,,875.327033040787,
,,,,,,,,941.2725673081826,
,,,,,,,,1004.5284205694035,
,,,,,,,,1055.1568194874328,
,,,,,,,,1117.8057201056681,
,,,,,,,,1170.7192670605336,
,,,,,,,,1236.9975443253566,
,,,,,,,,1308.0040915818151,
,,,,,,,,1385.5919056837665,
,,,,,,,,1433.004668314524,
,,,,,,,,1483.0015983983756,
,,,,,,,,1537.4339100912855,
,,,,,,,,1582.6840315021655,
,,,,,,,,1623.3086687183106,
,,,,,,,,1656.1775865190582,
,,,,,,,,1685.8318151592293,
,,,,,,,,1701.1703908891116,
,,,,,,,,1711.0941431705276,
,,,,,,,,1706.0223341683525,
,,,,,,,,1689.4981030633462,
,,,,,,,,1661.2857231740436,
,,,,,,,,1655.6471408011137,
,,,,,,,,1635.6500010887917,
,,,,,,,,1620.0670949500588,
,,,,,,,,1616.0209345515216,
,,,,,,,,1600.8175434447219,
,,,,,,,,1546.4082913472942,
,,,,,,,,1499.6894992492496,
,,,,,,,,1455.8345834097327,
,,,,,,,,1423.8143314164035,
,,,,,,,,1395.0339469154624,
,,,,,,,,1354.9413604817619,
,,,,,,,,1279.8824579634434,
,,,,,,,,1251.2295885329565,
,,,,,,,,1236.5794393254207,
,,,,,,,,1212.6337594205622,
,,,,,,,,1155.916269993783,
,,,,,,,,1123.2724692220258,
,,,,,,,,1100.4244903809583,
,,,,,,,,1079.9023981164044,
,,,,,,,,1053.468636357641,
,,,,,,,,1050.0988583203496,
,,,,,,,,1029.1698919037285,
,,,,,,,,1005.9940938420518,
,,,,,,,,1007.2287133420987,
,,,,,,,,992.1390728229456,
,,,,,,,,962.1810343898738,
,,,,,,,,990.6321403979173,
,,,,,,,,984.053336380737,
,,,,,,,,952.0096893923171,
,,,,,,,,966.4461311281708,
,,,,,,,,958.8755309336786,
,,,,,,,,937.1214433095271,
,,,,,,,,952.2298997309672,
,,,,,,,,938.6181411738484,
,,,,,,,,916.7868361258534,
,,,,,,,,931.1004699966538,
,,,,,,,,924.6362956603276,
,,,,,,,,899.963839822905,
,,,,,,,,906.661554380014,
,,,,,,,,905.5902773227735,
,,,,,,,,885.9992268508198,
,,,,,,,,897.9304877003469,
,,,,,,,,899.272064663933,
,,,,,,,,880.9190881915008,
,,,,,,,,881.6556726593192,
,,,,,,,,941.8842166440885,
,,,,,,,,957.417202837665,
,,,,,,,,887.7345792358404,
,,,,,,,,970.9992847271192,
,,,,,,,,958.39316700201,
,,,,,,,,917.154463406176,
,,,,,,,,960.797669360918,
,,,,,,,,953.9874841964225,
,,,,,,,,948.4704621931982,
,,,,,,,,951.538425276517,
,,,,,,,,949.0239146502983,
,,,,,,,,946.5946913166338,
,,,,,,,,939.3627560568008,
,,,,,,,,940.4338810845842,
,,,,,,,,938.2818997295034,
,,,,,,,,934.7626976018751,
,,,,,,,,937.2551058354553,
,,,,,,,,937.0799677896591,
,,,,,,,,932.2101095126671,
,,,,,,,,935.5980945135204,
,,,,,,,,1097.3577716679704,
,,,,,,,,1133.6923280957328,
,,,,,,,,1107.671997372896,
,,,,,,,,1107.805155408656,
,,,,,,,,1069.955566966136,
,,,,,,,,930.1146617045468,
,,,,,,,,927.1672170836931,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
