fips_code,county,state,customers_out,run_start_time,Weekend,Season,hour,month,season,outage_id,duration_intervals,duration_minutes,duration_category,customer_outage_minutes,cluster,15min_interval
25025,Suffolk,Massachusetts,1.0,2022-04-13 04:15:00,0,2,4,4,Spring,2576,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,0.0,2022-04-13 08:45:00,0,2,8,4,Spring,2577,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-13 13:30:00,0,2,13,4,Spring,2578,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-13 17:15:00,0,2,17,4,Spring,2579,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-14 02:00:00,0,2,2,4,Spring,2580,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-04-14 10:15:00,0,2,10,4,Spring,2581,27,405,361-1440min,405.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,1.0,2022-04-14 17:30:00,0,2,17,4,Spring,2582,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2022-04-14 20:45:00,0,2,20,4,Spring,2583,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-15 04:00:00,0,2,4,4,Spring,2584,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,17.0,2022-04-15 07:00:00,0,2,7,4,Spring,2585,9,135,61-180min,2295.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2022-04-15 14:45:00,0,2,14,4,Spring,2586,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-04-15 17:15:00,0,2,17,4,Spring,2587,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-04-15 20:30:00,0,2,20,4,Spring,2588,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 00:00:00,1,2,0,4,Spring,2589,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 00:30:00,1,2,0,4,Spring,2590,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 02:45:00,1,2,2,4,Spring,2591,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 12:45:00,1,2,12,4,Spring,2592,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 15:30:00,1,2,15,4,Spring,2593,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 18:30:00,1,2,18,4,Spring,2594,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 20:00:00,1,2,20,4,Spring,2595,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,61.0,2022-04-16 21:15:00,1,2,21,4,Spring,2596,2,30,0-60min,1830.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-16 22:00:00,1,2,22,4,Spring,2597,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,4.0,2022-04-17 02:00:00,1,2,2,4,Spring,2598,4,60,0-60min,240.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-04-17 03:15:00,1,2,3,4,Spring,2599,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2022-04-17 19:30:00,1,2,19,4,Spring,2600,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,2.0,2022-04-17 21:45:00,1,2,21,4,Spring,2601,20,300,181-360min,600.0,0,"[300, 315)"
25025,Suffolk,Massachusetts,1.0,2022-04-18 03:00:00,0,2,3,4,Spring,2602,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-04-18 15:00:00,0,2,15,4,Spring,2603,26,390,361-1440min,390.0,1,"[390, 405)"
25025,Suffolk,Massachusetts,1.0,2022-04-18 22:00:00,0,2,22,4,Spring,2604,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-18 23:00:00,0,2,23,4,Spring,2605,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-19 00:30:00,0,2,0,4,Spring,2606,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-19 03:00:00,0,2,3,4,Spring,2607,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-19 11:30:00,0,2,11,4,Spring,2608,65,975,361-1440min,975.0,3,"[975, 990)"
25025,Suffolk,Massachusetts,1.0,2022-04-20 14:15:00,0,2,14,4,Spring,2609,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,270.0,2022-04-20 17:45:00,0,2,17,4,Spring,2610,21,315,181-360min,85050.0,0,"[315, 330)"
25025,Suffolk,Massachusetts,0.0,2022-04-21 06:15:00,0,2,6,4,Spring,2611,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-21 11:00:00,0,2,11,4,Spring,2612,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,0.0,2022-04-21 14:45:00,0,2,14,4,Spring,2613,6,90,61-180min,0.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-04-21 19:00:00,0,2,19,4,Spring,2614,26,390,361-1440min,390.0,1,"[390, 405)"
25025,Suffolk,Massachusetts,93.0,2022-04-22 07:30:00,0,2,7,4,Spring,2615,61,915,361-1440min,85095.0,1,"[915, 930)"
25025,Suffolk,Massachusetts,37.0,2022-04-23 00:30:00,1,2,0,4,Spring,2616,15,225,181-360min,8325.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2022-04-23 06:15:00,1,2,6,4,Spring,2617,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2022-04-23 10:30:00,1,2,10,4,Spring,2618,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2022-04-23 13:15:00,1,2,13,4,Spring,2619,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2022-04-24 01:15:00,1,2,1,4,Spring,2620,17,255,181-360min,255.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1575.0,2022-04-24 10:45:00,1,2,10,4,Spring,2621,17,255,181-360min,401625.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1.0,2022-04-25 00:00:00,0,2,0,4,Spring,2622,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,23.0,2022-04-25 15:00:00,0,2,15,4,Spring,2623,8,120,61-180min,2760.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-04-25 17:30:00,0,2,17,4,Spring,2624,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2022-04-26 02:30:00,0,2,2,4,Spring,2625,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-04-26 08:15:00,0,2,8,4,Spring,2626,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-26 12:15:00,0,2,12,4,Spring,2627,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,2.0,2022-04-26 17:15:00,0,2,17,4,Spring,2628,37,555,361-1440min,1110.0,1,"[555, 570)"
25025,Suffolk,Massachusetts,1.0,2022-04-27 06:15:00,0,2,6,4,Spring,2629,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,109.0,2022-04-27 07:45:00,0,2,7,4,Spring,2630,4,60,0-60min,6540.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1188.0,2022-04-27 13:45:00,0,2,13,4,Spring,2631,81,1215,361-1440min,1443420.0,3,"[1215, 1230)"
25025,Suffolk,Massachusetts,1.0,2022-04-28 10:30:00,0,2,10,4,Spring,2632,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-28 11:45:00,0,2,11,4,Spring,2633,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-28 14:45:00,0,2,14,4,Spring,2634,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2022-04-28 22:00:00,0,2,22,4,Spring,2635,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-04-29 00:15:00,0,2,0,4,Spring,2636,35,525,361-1440min,525.0,1,"[525, 540)"
25025,Suffolk,Massachusetts,11.0,2022-04-29 13:15:00,0,2,13,4,Spring,2637,5,75,61-180min,825.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-04-29 15:15:00,0,2,15,4,Spring,2638,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,97.0,2022-04-29 16:30:00,0,2,16,4,Spring,2639,3,45,0-60min,4365.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,2.0,2022-04-29 18:45:00,0,2,18,4,Spring,2640,5,75,61-180min,150.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-04-29 22:45:00,0,2,22,4,Spring,2641,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-04-30 00:30:00,1,2,0,4,Spring,2642,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-04-30 01:45:00,1,2,1,4,Spring,2643,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,190.0,2022-04-30 03:15:00,1,2,3,4,Spring,2644,10,150,61-180min,28500.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,2.0,2022-04-30 14:15:00,1,2,14,4,Spring,2645,6,90,61-180min,180.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-04-30 18:45:00,1,2,18,4,Spring,2646,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 00:15:00,1,2,0,5,Spring,2647,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 01:30:00,1,2,1,5,Spring,2648,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 05:30:00,1,2,5,5,Spring,2649,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 12:15:00,1,2,12,5,Spring,2650,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 13:15:00,1,2,13,5,Spring,2651,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 14:45:00,1,2,14,5,Spring,2652,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-01 18:00:00,1,2,18,5,Spring,2653,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-05-02 14:00:00,0,2,14,5,Spring,2654,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,1.0,2022-05-02 20:15:00,0,2,20,5,Spring,2655,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 00:15:00,0,2,0,5,Spring,2656,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 02:15:00,0,2,2,5,Spring,2657,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 12:00:00,0,2,12,5,Spring,2658,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,2.0,2022-05-03 15:30:00,0,2,15,5,Spring,2659,4,60,0-60min,120.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 16:45:00,0,2,16,5,Spring,2660,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 17:15:00,0,2,17,5,Spring,2661,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 20:30:00,0,2,20,5,Spring,2662,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-03 22:00:00,0,2,22,5,Spring,2663,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,2.0,2022-05-03 23:00:00,0,2,23,5,Spring,2664,7,105,61-180min,210.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,0.0,2022-05-04 05:45:00,0,2,5,5,Spring,2665,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,2.0,2022-05-04 11:00:00,0,2,11,5,Spring,2666,14,210,181-360min,420.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2022-05-04 15:30:00,0,2,15,5,Spring,2667,16,240,181-360min,240.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2022-05-04 20:30:00,0,2,20,5,Spring,2668,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2022-05-05 00:15:00,0,2,0,5,Spring,2669,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-05 01:15:00,0,2,1,5,Spring,2670,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2022-05-05 07:45:00,0,2,7,5,Spring,2671,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-05 15:00:00,0,2,15,5,Spring,2672,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-05 17:00:00,0,2,17,5,Spring,2673,36,540,361-1440min,540.0,1,"[540, 555)"
25025,Suffolk,Massachusetts,1.0,2022-05-06 05:00:00,0,2,5,5,Spring,2674,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,719.0,2022-05-06 09:30:00,0,2,9,5,Spring,2675,7,105,61-180min,75495.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2022-05-06 12:15:00,0,2,12,5,Spring,2676,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-06 13:00:00,0,2,13,5,Spring,2677,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-06 14:15:00,0,2,14,5,Spring,2678,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,6.0,2022-05-06 19:15:00,0,2,19,5,Spring,2679,5,75,61-180min,450.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-06 23:00:00,0,2,23,5,Spring,2680,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,5.0,2022-05-07 15:00:00,1,2,15,5,Spring,2681,3,45,0-60min,225.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-07 19:30:00,1,2,19,5,Spring,2682,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-07 21:45:00,1,2,21,5,Spring,2683,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,21.0,2022-05-08 12:15:00,1,2,12,5,Spring,2684,1,15,0-60min,315.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-08 19:30:00,1,2,19,5,Spring,2685,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,15.0,2022-05-08 22:15:00,1,2,22,5,Spring,2686,1,15,0-60min,225.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-08 23:45:00,1,2,23,5,Spring,2687,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,1.0,2022-05-09 05:30:00,0,2,5,5,Spring,2688,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-09 13:30:00,0,2,13,5,Spring,2689,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2022-05-09 17:00:00,0,2,17,5,Spring,2690,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2022-05-09 19:15:00,0,2,19,5,Spring,2691,18,270,181-360min,270.0,0,"[270, 285)"
25025,Suffolk,Massachusetts,1.0,2022-05-10 00:30:00,0,2,0,5,Spring,2692,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,428.0,2022-05-10 10:15:00,0,2,10,5,Spring,2693,1,15,0-60min,6420.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-10 14:00:00,0,2,14,5,Spring,2694,28,420,361-1440min,420.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,20.0,2022-05-11 06:15:00,0,2,6,5,Spring,2695,1,15,0-60min,300.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-11 06:45:00,0,2,6,5,Spring,2696,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-11 13:15:00,0,2,13,5,Spring,2697,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-11 14:15:00,0,2,14,5,Spring,2698,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2022-05-11 18:45:00,0,2,18,5,Spring,2699,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-11 21:00:00,0,2,21,5,Spring,2700,21,315,181-360min,315.0,0,"[315, 330)"
25025,Suffolk,Massachusetts,65.0,2022-05-12 07:30:00,0,2,7,5,Spring,2701,27,405,361-1440min,26325.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,1.0,2022-05-12 14:30:00,0,2,14,5,Spring,2702,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-12 16:15:00,0,2,16,5,Spring,2703,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-12 20:15:00,0,2,20,5,Spring,2704,28,420,361-1440min,420.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,1.0,2022-05-13 04:15:00,0,2,4,5,Spring,2705,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,2.0,2022-05-13 15:45:00,0,2,15,5,Spring,2706,20,300,181-360min,600.0,0,"[300, 315)"
25025,Suffolk,Massachusetts,1.0,2022-05-13 23:00:00,0,2,23,5,Spring,2707,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-05-14 00:45:00,1,2,0,5,Spring,2708,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,2511.0,2022-05-14 01:30:00,1,2,1,5,Spring,2709,3,45,0-60min,112995.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-14 08:15:00,1,2,8,5,Spring,2710,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-05-14 12:15:00,1,2,12,5,Spring,2711,20,300,181-360min,300.0,0,"[300, 315)"
25025,Suffolk,Massachusetts,1.0,2022-05-14 17:45:00,1,2,17,5,Spring,2712,44,660,361-1440min,660.0,1,"[660, 675)"
25025,Suffolk,Massachusetts,1.0,2022-05-15 11:45:00,1,2,11,5,Spring,2713,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-15 12:15:00,1,2,12,5,Spring,2714,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-15 14:45:00,1,2,14,5,Spring,2715,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-15 19:15:00,1,2,19,5,Spring,2716,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-05-16 03:45:00,0,2,3,5,Spring,2717,24,360,181-360min,360.0,1,"[360, 375)"
25025,Suffolk,Massachusetts,1.0,2022-05-16 12:15:00,0,2,12,5,Spring,2718,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-16 13:15:00,0,2,13,5,Spring,2719,55,825,361-1440min,825.0,1,"[825, 840)"
25025,Suffolk,Massachusetts,1.0,2022-05-17 03:45:00,0,2,3,5,Spring,2720,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,85.0,2022-05-17 10:45:00,0,2,10,5,Spring,2721,5,75,61-180min,6375.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-17 14:15:00,0,2,14,5,Spring,2722,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-17 17:00:00,0,2,17,5,Spring,2723,31,465,361-1440min,465.0,1,"[465, 480)"
25025,Suffolk,Massachusetts,1.0,2022-05-18 06:00:00,0,2,6,5,Spring,2724,21,315,181-360min,315.0,0,"[315, 330)"
25025,Suffolk,Massachusetts,1.0,2022-05-18 14:00:00,0,2,14,5,Spring,2725,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,5.0,2022-05-18 17:00:00,0,2,17,5,Spring,2726,12,180,61-180min,900.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2022-05-18 20:15:00,0,2,20,5,Spring,2727,26,390,361-1440min,390.0,1,"[390, 405)"
25025,Suffolk,Massachusetts,1.0,2022-05-19 16:00:00,0,2,16,5,Spring,2728,19,285,181-360min,285.0,0,"[285, 300)"
25025,Suffolk,Massachusetts,1.0,2022-05-19 23:15:00,0,2,23,5,Spring,2729,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2022-05-20 02:15:00,0,2,2,5,Spring,2730,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-05-20 05:15:00,0,2,5,5,Spring,2731,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,28.0,2022-05-20 10:00:00,0,2,10,5,Spring,2732,5,75,61-180min,2100.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,0.0,2022-05-20 13:15:00,0,2,13,5,Spring,2733,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2022-05-20 15:45:00,0,2,15,5,Spring,2734,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-20 17:15:00,0,2,17,5,Spring,2735,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-20 18:30:00,0,2,18,5,Spring,2736,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,397.0,2022-05-21 08:30:00,1,2,8,5,Spring,2737,1,15,0-60min,5955.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-21 12:45:00,1,2,12,5,Spring,2738,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-21 19:45:00,1,2,19,5,Spring,2739,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 00:45:00,1,2,0,5,Spring,2740,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,8.0,2022-05-22 01:15:00,1,2,1,5,Spring,2741,1,15,0-60min,120.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 02:45:00,1,2,2,5,Spring,2742,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 03:45:00,1,2,3,5,Spring,2743,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 07:15:00,1,2,7,5,Spring,2744,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 11:00:00,1,2,11,5,Spring,2745,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,241.0,2022-05-22 12:15:00,1,2,12,5,Spring,2746,11,165,61-180min,39765.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 18:15:00,1,2,18,5,Spring,2747,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-22 21:15:00,1,2,21,5,Spring,2748,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,15.0,2022-05-22 22:45:00,1,2,22,5,Spring,2749,97,1455,>1440min,21825.0,3,"[1455, 1470)"
25025,Suffolk,Massachusetts,1.0,2022-05-23 23:15:00,0,2,23,5,Spring,2750,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,2993.0,2022-05-24 10:45:00,0,2,10,5,Spring,2751,5,75,61-180min,224475.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2022-05-24 12:30:00,0,2,12,5,Spring,2752,36,540,361-1440min,540.0,1,"[540, 555)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 00:45:00,0,2,0,5,Spring,2753,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 04:00:00,0,2,4,5,Spring,2754,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,782.0,2022-05-25 06:00:00,0,2,6,5,Spring,2755,4,60,0-60min,46920.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 07:15:00,0,2,7,5,Spring,2756,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 11:00:00,0,2,11,5,Spring,2757,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 13:45:00,0,2,13,5,Spring,2758,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2022-05-25 18:00:00,0,2,18,5,Spring,2759,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,0.0,2022-05-26 04:45:00,0,2,4,5,Spring,2760,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2022-05-26 05:45:00,0,2,5,5,Spring,2761,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2022-05-26 06:15:00,0,2,6,5,Spring,2762,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-26 07:15:00,0,2,7,5,Spring,2763,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-26 11:00:00,0,2,11,5,Spring,2764,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2022-05-26 12:15:00,0,2,12,5,Spring,2765,310,4650,>1440min,4650.0,2,"[4650, 4665)"
25025,Suffolk,Massachusetts,1.0,2022-05-29 22:15:00,1,2,22,5,Spring,2766,377,5655,>1440min,5655.0,2,"[5655, 5670)"
25025,Suffolk,Massachusetts,1.0,2022-06-02 23:15:00,0,1,23,6,Summer,2767,25,375,361-1440min,375.0,1,"[375, 390)"
